,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,ID_B,
4,A,send,a^x,
5,A,send,N_A,
6,A,send,N_A^',
7,B,receive,ID_A,
8,B,receive,ID_B,
9,B,receive,a^x,
10,B,receive,N_A,
11,B,receive,N_A^',
12,B,sign,ID_A,Pri_B
13,B,sign,a^y,Pri_B
14,B,sign,a^x,Pri_B
15,B,send,ID_B,
16,B,send,ID_A,
17,B,send,a^y,
18,B,send,ID_A,Pri_B
19,B,send,a^y,Pri_B
20,B,send,a^x,Pri_B
21,A,receive,ID_B,
22,A,receive,ID_A,
23,A,receive,a^y,
24,A,receive,ID_A,Pri_B
25,A,receive,a^y,Pri_B
26,A,receive,a^x,Pri_B
27,A,verify,ID_A,Pub_B
28,A,verify,a^y,Pub_B
29,A,verify,a^x,Pub_B
30,A,sign,ID_B,Pri_A
31,A,sign,a^x,Pri_A
32,A,sign,a^y,Pri_A
33,A,send,ID_A,
34,A,send,ID_B,
35,A,send,ID_B,Pri_A
36,A,send,a^x,Pri_A
37,A,send,a^y,Pri_A
38,B,receive,ID_A,
39,B,receive,ID_B,
40,B,receive,ID_B,Pri_A
41,B,receive,a^x,Pri_A
42,B,receive,a^y,Pri_A
43,B,verify,ID_B,Pub_A
44,B,verify,a^x,Pub_A
45,B,verify,a^y,Pub_A
