,pp,ap,mp,kp
0,A,new,N_A^',
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,N_A^',
4,S,receive,ID_A,
5,S,receive,ID_B,
6,S,receive,N_A^',
7,S,encrypt,K_AS,Password_A
8,S,encrypt,ID_B,Password_A
9,S,send,K_AS,Password_A
10,S,send,ID_B,Password_A
11,S,send,K_BS,Password_B
12,S,send,ID_A,Password_B
13,A,receive,K_AS,Password_A
14,A,receive,ID_B,Password_A
15,A,receive,K_BS,Password_B
16,A,receive,ID_A,Password_B
17,A,encrypt,ID_B,K_AS
18,A,new,N_A,
19,A,encrypt,N_A,K_AS
20,A,encrypt,K_BS,Password_B
21,A,encrypt,ID_A,Password_B
22,A,send,ID_A,
23,A,send,ID_B,K_AS
24,A,send,N_A,K_AS
25,A,send,K_BS,Password_B
26,A,send,ID_A,Password_B
27,B,receive,ID_A,
28,B,receive,ID_B,K_AS
29,B,receive,N_A,K_AS
30,B,receive,K_BS,Password_B
31,B,receive,ID_A,Password_B
32,B,encrypt,ID_A,K_BS
33,B,new,N_B,
34,B,encrypt,N_B,K_BS
35,B,encrypt,ID_B,K_AS
36,B,encrypt,N_A,K_AS
37,B,new,N_B^',
38,B,send,ID_A,
39,B,send,ID_B,
40,B,send,ID_A,K_BS
41,B,send,N_B,K_BS
42,B,send,ID_B,K_AS
43,B,send,N_A,K_AS
44,B,send,N_B^',
45,S,receive,ID_A,
46,S,receive,ID_B,
47,S,receive,ID_A,K_BS
48,S,receive,N_B,K_BS
49,S,receive,ID_B,K_AS
50,S,receive,N_A,K_AS
51,S,receive,N_B^',
52,S,decrypt,ID_A,K_BS
53,S,decrypt,N_B,K_BS
54,S,decrypt,ID_B,K_AS
55,S,decrypt,N_A,K_AS
56,S,encrypt,ID_A,Password_B
57,S,encrypt,N_B,Password_B
58,S,encrypt,K_AB,Password_B
59,S,send,ID_B,Password_A
60,S,send,N_A,Password_A
61,S,send,K_AB,Password_A
62,S,send,ID_A,Password_B
63,S,send,N_B,Password_B
64,S,send,K_AB,Password_B
65,B,receive,ID_B,Password_A
66,B,receive,N_A,Password_A
67,B,receive,K_AB,Password_A
68,B,receive,ID_A,Password_B
69,B,receive,N_B,Password_B
70,B,receive,K_AB,Password_B
71,B,encrypt,ID_A,Password_B
72,B,encrypt,N_B,Password_B
73,B,encrypt,K_AB,Password_B
74,B,send,ID_A,Password_B
75,B,send,N_B,Password_B
76,B,send,K_AB,Password_B
77,A,receive,ID_A,Password_B
78,A,receive,N_B,Password_B
79,A,receive,K_AB,Password_B
