,pp,ap,mp,kp
0,A,new,N_A,
1,A,send,ID_A,
2,A,send,ID_B,
3,A,send,N_A,
4,S,receive,ID_A,
5,S,receive,ID_B,
6,S,receive,N_A,
7,S,sign,ID_A,Pri_S
8,S,sign,K_(Pub_A),Pri_S
9,S,new,T_S,
10,S,sign,T_S,Pri_S
11,S,sign,ID_B,Pri_S
12,S,sign,K_(Pub_B),Pri_S
13,S,sign,T_S,Pri_S
14,S,send,ID_A,Pri_S
15,S,send,K_(Pub_A),Pri_S
16,S,send,T_S,Pri_S
17,S,send,ID_B,Pri_S
18,S,send,K_(Pub_B),Pri_S
19,S,send,T_S,Pri_S
20,A,receive,ID_A,Pri_S
21,A,receive,K_(Pub_A),Pri_S
22,A,receive,T_S,Pri_S
23,A,receive,ID_B,Pri_S
24,A,receive,K_(Pub_B),Pri_S
25,A,receive,T_S,Pri_S
26,A,verify,ID_A,Pub_S
27,A,verify,K_(Pub_A),Pub_S
28,A,verify,T_S,Pub_S
29,A,verify,ID_B,Pub_S
30,A,verify,K_(Pub_B),Pub_S
31,A,verify,T_S,Pub_S
32,A,sign,ID_B,Pri_A
33,A,encrypt,ID_B,Pub_B
34,A,sign,K_AB,Pri_A
35,A,encrypt,K_AB,Pub_B
36,A,new,T_A,
37,A,sign,T_A,Pri_A
38,A,encrypt,T_A,Pub_B
39,A,send,ID_A,Pri_S
40,A,send,K_(Pub_A),Pri_S
41,A,send,T_S,Pri_S
42,A,send,ID_B,Pri_S
43,A,send,K_(Pub_B),Pri_S
44,A,send,T_S,Pri_S
45,A,send,ID_B,Pri_A Pub_B
46,A,send,K_AB,Pri_A Pub_B
47,A,send,T_A,Pri_A Pub_B
48,B,receive,ID_A,Pri_S
49,B,receive,K_(Pub_A),Pri_S
50,B,receive,T_S,Pri_S
51,B,receive,ID_B,Pri_S
52,B,receive,K_(Pub_B),Pri_S
53,B,receive,T_S,Pri_S
54,B,receive,ID_B,Pri_A Pub_B
55,B,receive,K_AB,Pri_A Pub_B
56,B,receive,T_A,Pri_A Pub_B
57,B,verify,ID_A,Pub_S
58,B,verify,K_(Pub_A),Pub_S
59,B,verify,T_S,Pub_S
60,B,verify,ID_B,Pub_S
61,B,verify,K_(Pub_B),Pub_S
62,B,verify,T_S,Pub_S
63,B,verify,ID_B,Pub_A
64,B,decrypt,ID_B,Pri_B
65,B,verify,K_AB,Pub_A
66,B,decrypt,K_AB,Pri_B
67,B,verify,T_A,Pub_A
68,B,decrypt,T_A,Pri_B
