pp,ap,mp,kp
A,encrypt,ID_A,K_AS
A,encrypt,ID_S,K_AS
A,encrypt,ID_A,K_AS
A,encrypt,a^x,K_AS
A,encrypt,ID_B,K_AS
A,new,N_A, 
A,send,ID_A, 
A,send,ID_B, 
A,send,ID_A,K_AS
A,send,ID_S,K_AS
A,send,ID_A,K_AS
A,send,a^x,K_AS
A,send,ID_B,K_AS
A,send,N_A, 
S,receive,ID_A, 
S,receive,ID_B, 
S,receive,ID_A,K_AS
S,receive,ID_S,K_AS
S,receive,ID_A,K_AS
S,receive,a^x,K_AS
S,receive,ID_B,K_AS
S,receive,N_A, 
S,decrypt,ID_A,K_AS
S,decrypt,ID_S,K_AS
S,decrypt,ID_A,K_AS
S,decrypt,a^x,K_AS
S,decrypt,ID_B,K_AS
S,encrypt,ID_S,K_AS
S,encrypt,ID_A,K_AS
S,encrypt,ID_A,K_AS
S,encrypt,a^x,K_AS
S,encrypt,ID_B,K_AS
S,send,ID_A, 
S,send,ID_B, 
S,send,ID_S,K_AS
S,send,ID_A,K_AS K_AS
S,send,a^x,K_AS
S,send,ID_B,K_AS
S,send,N_A, 
B,receive,ID_A, 
B,receive,ID_B, 
B,receive,ID_S,K_AS
B,receive,ID_A,K_AS K_AS
B,receive,a^x,K_AS
B,receive,ID_B,K_AS
B,receive,N_A, 
B,encrypt,ID_B,K_BS
B,encrypt,ID_S,K_BS
B,encrypt,ID_B,K_BS
B,encrypt,a^y,K_BS
B,encrypt,ID_A,K_BS
B,encrypt,ID_B,K_AB
B,encrypt,ID_A,K_AB
B,encrypt,N_A,K_AB
B,new,N_B, 
B,send,ID_B,K_BS
B,send,ID_S,K_BS
B,send,ID_B,K_BS
B,send,a^y,K_BS
B,send,ID_A,K_BS
B,send,ID_B,K_AB
B,send,ID_A,K_AB
B,send,N_A,K_AB
B,send,N_B, 
S,receive,ID_B,K_BS
S,receive,ID_S,K_BS
S,receive,ID_B,K_BS
S,receive,a^y,K_BS
S,receive,ID_A,K_BS
S,receive,ID_B,K_AB
S,receive,ID_A,K_AB
S,receive,N_A,K_AB
S,receive,N_B, 
S,decrypt,ID_B,K_BS
S,decrypt,ID_S,K_BS
S,decrypt,ID_B,K_BS
S,decrypt,a^y,K_BS
S,decrypt,ID_A,K_BS
S,encrypt,ID_S,K_BS
S,encrypt,ID_B,K_BS
S,encrypt,ID_B,K_BS
S,encrypt,a^y,K_BS
S,encrypt,ID_A,K_BS
S,encrypt,ID_B,K_AB
S,encrypt,ID_A,K_AB
S,encrypt,N_A,K_AB
S,send,ID_S,K_BS
S,send,ID_B,K_BS K_BS
S,send,a^y,K_BS
S,send,ID_A,K_BS
S,send,ID_B,K_AB
S,send,ID_A,K_AB
S,send,N_A,K_AB
S,send,N_B, 
A,receive,ID_S,K_BS
A,receive,ID_B,K_BS K_BS
A,receive,a^y,K_BS
A,receive,ID_A,K_BS
A,receive,ID_B,K_AB
A,receive,ID_A,K_AB
A,receive,N_A,K_AB
A,receive,N_B, 
A,decrypt,ID_B,K_AB
A,decrypt,ID_A,K_AB
A,decrypt,N_A,K_AB
A,encrypt,ID_A,K_AB
A,encrypt,ID_B,K_AB
A,encrypt,N_B,K_AB
A,send,ID_A,K_AB
A,send,ID_B,K_AB
A,send,N_B,K_AB
B,receive,ID_A,K_AB
B,receive,ID_B,K_AB
B,receive,N_B,K_AB
B,decrypt,ID_A,K_AB
B,decrypt,ID_B,K_AB
B,decrypt,N_B,K_AB
