,pp,ap,mp,kp
0,A,new,N_A,
1,A,new,N_A^',
2,A,send,ID_A,
3,A,send,ID_B,
4,A,send,N_A,
5,A,send,N_A^',
6,B,receive,ID_A,
7,B,receive,ID_B,
8,B,receive,N_A,
9,B,receive,N_A^',
10,B,encrypt,ID_B,K_BS
11,B,encrypt,ID_S,K_BS
12,B,encrypt,ID_A,K_BS
13,B,encrypt,K_AB,K_BS
14,B,encrypt,ID_B,K_BS
15,B,new,T_B,
16,B,encrypt,T_B,K_BS
17,B,encrypt,N_A,K_BS
18,B,new,N_B,
19,B,new,N_B^',
20,B,send,ID_A,
21,B,send,ID_B,
22,B,send,ID_B,K_BS
23,B,send,ID_S,K_BS
24,B,send,ID_A,K_BS
25,B,send,K_AB,K_BS
26,B,send,ID_B,K_BS
27,B,send,T_B,K_BS
28,B,send,N_A,K_BS
29,B,send,N_B,
30,B,send,N_B^',
31,S,receive,ID_A,
32,S,receive,ID_B,
33,S,receive,ID_B,K_BS
34,S,receive,ID_S,K_BS
35,S,receive,ID_A,K_BS
36,S,receive,K_AB,K_BS
37,S,receive,ID_B,K_BS
38,S,receive,T_B,K_BS
39,S,receive,N_A,K_BS
40,S,receive,N_B,
41,S,receive,N_B^',
42,S,decrypt,ID_B,K_BS
43,S,decrypt,ID_S,K_BS
44,S,decrypt,ID_A,K_BS
45,S,decrypt,K_AB,K_BS
46,S,decrypt,ID_B,K_BS
47,S,decrypt,T_B,K_BS
48,S,decrypt,N_A,K_BS
49,S,encrypt,ID_S,K_AS
50,S,encrypt,ID_A,K_AS
51,S,encrypt,ID_A,K_AS
52,S,encrypt,K_AB,K_AS
53,S,encrypt,ID_B,K_AS
54,S,encrypt,N_A,K_AS
55,S,send,ID_S,K_AS
56,S,send,ID_A,K_AS
57,S,send,ID_A,K_AS
58,S,send,K_AB,K_AS
59,S,send,ID_B,K_AS
60,S,send,N_A,K_AS
61,A,receive,ID_S,K_AS
62,A,receive,ID_A,K_AS
63,A,receive,ID_A,K_AS
64,A,receive,K_AB,K_AS
65,A,receive,ID_B,K_AS
66,A,receive,N_A,K_AS
67,A,decrypt,ID_S,K_AS
68,A,decrypt,ID_A,K_AS
69,A,decrypt,ID_A,K_AS
70,A,decrypt,K_AB,K_AS
71,A,decrypt,ID_B,K_AS
72,A,decrypt,N_A,K_AS
