,pp,ap,mp,kp
0,A,new,N_A,
1,A,encrypt,N_A,K_AS
2,A,encrypt,P_N,K_AS
3,A,encrypt,ID_A,K_AS
4,A,encrypt,ID_B,K_AS
5,A,new,N_A^',
6,A,send,P_N,
7,A,send,ID_A,
8,A,send,ID_B,
9,A,send,N_A,K_AS
10,A,send,P_N,K_AS
11,A,send,ID_A,K_AS
12,A,send,ID_B,K_AS
13,A,send,N_A^',
14,B,receive,P_N,
15,B,receive,ID_A,
16,B,receive,ID_B,
17,B,receive,N_A,K_AS
18,B,receive,P_N,K_AS
19,B,receive,ID_A,K_AS
20,B,receive,ID_B,K_AS
21,B,receive,N_A^',
22,B,encrypt,N_A,K_AS
23,B,encrypt,P_N,K_AS
24,B,encrypt,ID_A,K_AS
25,B,encrypt,ID_B,K_AS
26,B,new,N_B,
27,B,encrypt,N_B,K_BS
28,B,encrypt,P_N,K_BS
29,B,encrypt,ID_A,K_BS
30,B,encrypt,ID_B,K_BS
31,B,new,N_B^',
32,B,send,P_N,
33,B,send,ID_A,
34,B,send,ID_B,
35,B,send,N_A,K_AS
36,B,send,P_N,K_AS
37,B,send,ID_A,K_AS
38,B,send,ID_B,K_AS
39,B,send,N_B,K_BS
40,B,send,P_N,K_BS
41,B,send,ID_A,K_BS
42,B,send,ID_B,K_BS
43,B,send,N_B^',
44,S,receive,P_N,
45,S,receive,ID_A,
46,S,receive,ID_B,
47,S,receive,N_A,K_AS
48,S,receive,P_N,K_AS
49,S,receive,ID_A,K_AS
50,S,receive,ID_B,K_AS
51,S,receive,N_B,K_BS
52,S,receive,P_N,K_BS
53,S,receive,ID_A,K_BS
54,S,receive,ID_B,K_BS
55,S,receive,N_B^',
56,S,decrypt,N_A,K_AS
57,S,decrypt,P_N,K_AS
58,S,decrypt,ID_A,K_AS
59,S,decrypt,ID_B,K_AS
60,S,decrypt,N_B,K_BS
61,S,decrypt,P_N,K_BS
62,S,decrypt,ID_A,K_BS
63,S,decrypt,ID_B,K_BS
64,S,encrypt,ID_B,K_AS
65,S,encrypt,K_AB,K_AS
66,S,encrypt,N_A,K_AS
67,S,encrypt,ID_A,K_BS
68,S,encrypt,K_AB,K_BS
69,S,encrypt,N_B,K_BS
70,S,send,ID_B,K_AS
71,S,send,K_AB,K_AS
72,S,send,N_A,K_AS
73,S,send,ID_A,K_BS
74,S,send,K_AB,K_BS
75,S,send,N_B,K_BS
76,B,receive,ID_B,K_AS
77,B,receive,K_AB,K_AS
78,B,receive,N_A,K_AS
79,B,receive,ID_A,K_BS
80,B,receive,K_AB,K_BS
81,B,receive,N_B,K_BS
82,B,decrypt,ID_A,K_BS
83,B,decrypt,K_AB,K_BS
84,B,decrypt,N_B,K_BS
85,B,encrypt,K_AB,K_AS
86,B,encrypt,N_A,K_AS
87,B,send,K_AB,K_AS
88,B,send,N_A,K_AS
89,A,receive,K_AB,K_AS
90,A,receive,N_A,K_AS
91,A,decrypt,K_AB,K_AS
92,A,decrypt,N_A,K_AS
