,pp,ap,mp,kp
0,A,encrypt,ID_A,Password_A
1,A,encrypt,ID_B,Password_A
2,A,encrypt,a^x,Password_A
3,A,new,N_A,
4,A,new,N_A^',
5,A,send,ID_A,
6,A,send,ID_A,Password_A Pub_S
7,A,send,ID_B,Password_A Pub_S
8,A,send,a^x,Password_A Pub_S
9,A,send,K_AS,Pub_S
10,A,send,a^x,
11,A,send,N_A,
12,A,send,N_A^',
13,B,receive,ID_A,
14,B,receive,ID_A,Password_A Pub_S
15,B,receive,ID_B,Password_A Pub_S
16,B,receive,a^x,Password_A Pub_S
17,B,receive,K_AS,Pub_S
18,B,receive,a^x,
19,B,receive,N_A,
20,B,receive,N_A^',
21,A,encrypt,ID_A,Password_A
22,A,encrypt,ID_A,Pub_S
23,A,encrypt,ID_B,Password_A
24,A,encrypt,ID_B,Pub_S
25,A,encrypt,a^x,Password_A
26,A,encrypt,a^x,Pub_S
27,A,encrypt,K_AS,Pub_S
28,A,send,ID_A,
29,A,send,ID_A,Password_A Pub_S
30,A,send,ID_B,Password_A Pub_S
31,A,send,a^x,Password_A Pub_S
32,A,send,K_AS,Pub_S
33,S,receive,ID_A,
34,S,receive,ID_A,Password_A Pub_S
35,S,receive,ID_B,Password_A Pub_S
36,S,receive,a^x,Password_A Pub_S
37,S,receive,K_AS,Pub_S
38,S,decrypt,ID_A,Pri_S
39,S,decrypt,ID_B,Pri_S
40,S,decrypt,a^x,Pri_S
41,S,decrypt,K_AS,Pri_S
42,B,encrypt,ID_A,K_AB
43,B,new,N_B,
44,B,encrypt,N_B,K_AB
45,B,send,ID_B,
46,B,send,a^y,
47,B,send,ID_A,K_AB
48,B,send,N_B,K_AB
49,A,receive,ID_B,
50,A,receive,a^y,
51,A,receive,ID_A,K_AB
52,A,receive,N_B,K_AB
53,A,decrypt,ID_A,K_AB
54,A,decrypt,N_B,K_AB
55,B,encrypt,ID_B,Password_B
56,B,encrypt,ID_B,Pub_S
57,B,encrypt,ID_A,Password_B
58,B,encrypt,ID_A,Pub_S
59,B,encrypt,a^y,Password_B
60,B,encrypt,a^y,Pub_S
61,B,encrypt,K_BS,Pub_S
62,B,send,ID_B,
63,B,send,ID_B,Password_B Pub_S
64,B,send,ID_A,Password_B Pub_S
65,B,send,a^y,Password_B Pub_S
66,B,send,K_BS,Pub_S
67,S,receive,ID_B,
68,S,receive,ID_B,Password_B Pub_S
69,S,receive,ID_A,Password_B Pub_S
70,S,receive,a^y,Password_B Pub_S
71,S,receive,K_BS,Pub_S
72,S,decrypt,ID_B,Pri_S
73,S,decrypt,ID_A,Pri_S
74,S,decrypt,a^y,Pri_S
75,S,decrypt,K_BS,Pri_S
76,S,encrypt,ID_B,K_AS
77,S,encrypt,a^y,K_AS
78,S,send,ID_B,K_AS
79,S,send,a^y,K_AS
80,A,receive,ID_B,K_AS
81,A,receive,a^y,K_AS
82,A,decrypt,ID_B,K_AS
83,A,decrypt,a^y,K_AS
84,S,encrypt,ID_A,K_BS
85,S,encrypt,a^x,K_BS
86,S,send,ID_A,K_BS
87,S,send,a^x,K_BS
88,B,receive,ID_A,K_BS
89,B,receive,a^x,K_BS
90,B,decrypt,ID_A,K_BS
91,B,decrypt,a^x,K_BS
