,pp,ap,mp,kp
0,A,send,ID_A,
1,B,receive,ID_A,
2,B,send,ID_A,
3,B,send,ID_B,
4,S,receive,ID_A,
5,S,receive,ID_B,
6,S,encrypt,ID_A,K_BS
7,S,encrypt,K_AB,K_BS
8,S,encrypt,ID_B,K_AS
9,S,encrypt,K_AB,K_AS
10,S,send,ID_A,K_BS
11,S,send,K_AB,K_BS
12,S,send,ID_B,K_AS
13,S,send,K_AB,K_AS
14,S,send,ID_S,
15,B,receive,ID_A,K_BS
16,B,receive,K_AB,K_BS
17,B,receive,ID_B,K_AS
18,B,receive,K_AB,K_AS
19,B,receive,ID_S,
20,B,decrypt,ID_A,K_BS
21,B,decrypt,K_AB,K_BS
22,B,encrypt,ID_B,K_AS
23,B,encrypt,K_AB,K_AS
24,B,new,N_B,
25,B,send,ID_B,K_AS
26,B,send,K_AB,K_AS
27,B,send,N_B,
28,A,receive,ID_B,K_AS
29,A,receive,K_AB,K_AS
30,A,receive,N_B,
31,A,decrypt,ID_B,K_AS
32,A,decrypt,K_AB,K_AS
33,A,new,N_B,
34,A,encrypt,N_B,K_AB
35,A,new,N_A,
36,A,encrypt,N_A,K_AB
37,A,send,N_B,K_AB
38,A,send,N_A,K_AB
39,B,receive,N_B,K_AB
40,B,receive,N_A,K_AB
41,B,decrypt,N_B,K_AB
42,B,decrypt,N_A,K_AB
43,B,new,N_A,
44,B,send,N_A,
45,A,receive,N_A,
